Date,Open,High,Low,Close,Adj Close,Volume,ticker
2021-11-02,7.130000114440918,7.130000114440918,7.09499979019165,7.099999904632568,7.099999904632568,265811,BBVA
2021-11-02,6.202000141143799,6.254000186920166,6.140999794006348,6.189000129699707,6.189000129699707,6296176,BBVA.MC
2021-11-02,20.040000915527344,20.139999389648438,19.959999084472656,20.059999465942383,20.059999465942383,396848,ELE.MC
2021-11-02,19.799999237060547,19.815000534057617,19.594999313354492,19.604999542236328,19.604999542236328,361047,GRF.MC
2021-11-02,10.369999885559082,10.449999809265137,10.289999961853027,10.4399995803833,10.4399995803833,251640,IDR.MC
2021-11-02,11.0,11.0,10.763999938964844,10.821999549865723,10.821999549865723,2583896,REP.MC
