,Unnamed: 0,MSFT,MSFT.1,MSFT.2,MSFT.3,MSFT.4,MSFT.5,BBVA.MC,BBVA.MC.1,BBVA.MC.2,BBVA.MC.3,BBVA.MC.4,BBVA.MC.5,ELE.MC,ELE.MC.1,ELE.MC.2,ELE.MC.3,ELE.MC.4,ELE.MC.5,ORI,ORI.1,ORI.2,ORI.3,ORI.4,ORI.5,GRF.MC,GRF.MC.1,GRF.MC.2,GRF.MC.3,GRF.MC.4,GRF.MC.5,ANA.MC,ANA.MC.1,ANA.MC.2,ANA.MC.3,ANA.MC.4,ANA.MC.5
0,,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,,,,,,,,,,,,,,,,,,,,,,,,
1,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,300.17999267578125,17180400.0,,,,,,,,,,,,,,,,,,,,,,,,,140.60000610351562,141.0,139.3000030517578,140.0,140.0,82419
12,2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,300.2099914550781,15046800.0,,,,,,,,,,,,,,,,,,,,,,,,,139.89999389648438,141.39999389648438,137.5,141.1999969482422,141.1999969482422,79222
13,2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,297.25,19927000.0,,,,,,,,,,,,,,,,,,,,,,,,,140.89999389648438,143.5,140.10000610351562,143.39999389648438,143.39999389648438,80005
14,2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,295.7099914550781,19619400.0,,,,,,,,,,,,,,,,,,,,,,,,,143.60000610351562,144.0,142.39999389648438,143.6999969482422,143.6999969482422,69691
15,2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,296.989990234375,23652900.0,,,,,,,,,,,,,,,,,,,,,,,,,144.60000610351562,149.5,144.60000610351562,148.10000610351562,148.10000610351562,104248
16,2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,299.7900085449219,21853400.0,,,,,,,,,,,,,,,,,,,,,,,,,148.1999969482422,149.60000610351562,147.0,148.0,148.0,93272
17,2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,304.82000732421875,28356300.0,,,,,,,,,,,,,,,,,,,,,,,,,147.0,148.89999389648438,145.1999969482422,146.0,146.0,99616
18,2021-09-16,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,305.2200012207031,19550800.0,,,,,,,,,,,,,,,,,,,,,,,,,146.1999969482422,147.0,137.60000610351562,141.0,141.0,196921
19,2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,299.8699951171875,41309300.0,,,,,,,,,,,,,,,,,,,,,,,,,141.60000610351562,145.89999389648438,141.60000610351562,144.10000610351562,144.10000610351562,149715
20,2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,294.29998779296875,38278700.0,,,,,,,,,,,,,,,,,,,,,,,,,142.5,142.60000610351562,139.39999389648438,139.89999389648438,139.89999389648438,91429
21,2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,294.79998779296875,22364100.0,,,,,,,,,,,,,,,,,,,,,,,,,141.10000610351562,145.6999969482422,140.1999969482422,145.0,145.0,116660
22,2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,298.5799865722656,26626300.0,,,,,,,,,,,,,,,,,,,,,,,,,145.60000610351562,146.8000030517578,143.39999389648438,144.60000610351562,144.60000610351562,90432
23,2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,299.55999755859375,18604600.0,,,,,,,,,,,,,,,,,,,,,,,,,146.0,146.8000030517578,145.39999389648438,145.6999969482422,145.6999969482422,64337
24,2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,299.3500061035156,14994200.0,,,,,,,,,,,,,,,,,,,,,,,,,145.10000610351562,148.0,145.10000610351562,147.1999969482422,147.1999969482422,102528
